Season,Name,Team,Level,Age,G,AB,PA,AVG,H,HR,R,BB/K,Spd,Pull%,LD%,GB/FB,HBP,PlayerId
2013,"Dan Black","CHW","AA",25,133,449,551,0.289532293,130,17,70,0.928571428,3.4700897532600123,0.46648045,0.175141242,1.607142857,4,"sa501741"
2012,"Tyler Bortnick","TBR","AA",24,95,348,404,0.252873563,88,4,46,0.75409836,7.753094609635895,0.41319444,0.161764705,1.213592233,7,"sa501942"
2013,"Keenyn Walker","CHW","AA",22,130,462,550,0.201298701,93,3,77,0.450980392,7.926277930360842,0.36741214,0.189830508,2.676923076,11,"sa501943"
2014,"Brady Shoemaker","MIA","AA",27,123,413,490,0.273607748,113,12,65,0.744444444,3.422111054949749,0.3556231,0.161490683,1.410714285,3,"sa502052"
2017,"Edgar Corcino","MIN","AA",25,102,401,447,0.301745635,121,6,54,0.575757575,3.2073161422199266,0.39589443,0.247023809,1.04032258,2,"sa502309"
2012,"Jae-Hoon Ha","CHC","AA",21,121,465,529,0.273118279,127,6,63,0.520833333,4.992822011400639,0.488,0.14673913,1.052287581,8,"sa502535"
2014,"Jae-Hoon Ha","CHC","AA",23,117,434,474,0.225806451,98,5,40,0.356164383,2.709842031294435,0.49864499,0.140449438,1.266666666,4,"sa502535"
2012,"Hak-Ju Lee","TBR","AA",21,116,475,534,0.258947368,123,4,68,0.5,8.037145088004797,0.38770053,0.179271708,1.547826086,3,"sa502536"
2014,"Gerson Montilla","ARI","AA",24,107,337,376,0.270029673,91,6,40,0.415384615,3.736717357854407,0.44285714,0.234432234,0.801724137,3,"sa502539"
2014,"Stephen Bruno","CHC","AA",23,105,384,432,0.276041666,106,3,54,0.35064935,5.9709989322073005,0.43269231,0.19205298,1.140350877,16,"sa502917"
2015,"Stephen Bruno","CHC","AA",24,105,342,388,0.263157894,90,2,44,0.40625,4.750124595672862,0.49824561,0.175182481,1.75609756,13,"sa502917"
2017,"Jonathan Rodriguez","MIN","AA",27,119,434,524,0.30875576,134,21,87,0.707964601,2.7562962508096116,0.50609756,0.266871165,1.096491228,3,"sa503023"
2012,"Brodie Greene","CIN","AA",24,124,435,496,0.24367816,106,3,46,0.614285714,5.087588127929,0.41666667,0.188888888,0.896103896,7,"sa503232"
2014,"Brodie Greene","CIN","AA",26,113,362,411,0.226519337,82,3,41,0.725490196,4.465689935875636,0.39563863,0.175324675,1,1,"sa503232"
2016,"Peter Mooney","MIA","AA",25,119,399,447,0.258145363,103,4,45,0.931818181,2.8280815211136963,0.44568245,0.18465909,1.296,3,"sa503239"
2012,"Francisco Martinez","SEA","AA",21,95,352,402,0.227272727,80,2,55,0.505882352,6.403676464764693,0.51660517,0.126923076,1.467391304,2,"sa503297"
2016,"Leonardo Reginatto","MIN","AA",26,109,404,453,0.26980198,109,2,44,0.469696969,4.669899905021099,0.4269341,0.220238095,2.589041095,7,"sa504970"
2012,"J.T. Wise","LAD","AA",26,121,419,488,0.279236276,117,9,59,0.488,2.6107465647104693,0.47635135,0.174061433,0.983606557,6,"sa505632"
2015,"Heiker Meneses","MIN","AA",23,100,340,386,0.258823529,88,0,44,0.333333333,5.485238748997634,0.44839858,0.293680297,1.753623188,7,"sa506229"
2015,"Jordy Lara","SEA","AA",24,123,443,494,0.241534988,107,7,48,0.435294117,3.3882950899999997,0.42975207,0.204481792,1.135338345,8,"sa506241"
2016,"Carlos Franco","ATL","AA",24,121,424,482,0.254716981,108,4,37,0.395522388,2.8801471116070676,0.41296928,0.205574912,2.454545454,2,"sa506528"
2016,"Eudy Pina","CHW","AA",25,105,382,418,0.248691099,95,4,38,0.266666666,4.359499880064611,0.43143813,0.163763066,1.823529411,6,"sa506909"
2014,"Chris Curley","CHW","AA",26,131,504,546,0.285714285,144,5,64,0.383561643,4.952725059534259,0.40546697,0.16152019,1.966386554,6,"sa511667"
2013,"Leon Landry","SEA","AA",23,114,422,460,0.21563981,91,6,43,0.366197183,5.727440636834796,0.47765363,0.167630057,1.165413533,1,"sa526198"
2014,"Leon Landry","SEA","AA",24,108,421,450,0.280285035,118,2,60,0.395833333,8.007243595026686,0.42744063,0.192411924,1.223880597,3,"sa526198"
2016,"Leon Landry","SEA","AA",26,120,465,516,0.230107526,107,6,52,0.493333333,5.147858405141346,0.46115288,0.172151898,0.993902439,4,"sa526198"
2012,"Keenan Wiley","ATL","AA",25,111,372,421,0.236559139,88,1,40,0.487804878,5.148352530734571,0.38047138,0.178321678,1.640449438,1,"sa526232"
2014,"Josh Richmond","CHW","AA",25,100,356,404,0.247191011,88,9,47,0.376470588,6.526792664463258,0.48375451,0.148148148,0.916666666,11,"sa526317"
2013,"Devin Lohman","CIN","AA",24,132,485,548,0.235051546,114,8,45,0.452380952,3.5222001758156476,0.45192308,0.182741116,1.064102564,11,"sa526331"
2012,"Jake Lemmerman","LAD","AA",23,116,372,449,0.233870967,87,7,52,0.574468085,5.338658259924572,0.44912281,0.128205128,0.84496124,13,"sa526398"
2012,"Hunter Morris","MIL","AA",23,136,522,571,0.302681992,158,28,77,0.341880341,4.244486888560398,0.45853659,0.183168316,0.90751445,6,"sa526553"
2014,"Chris O'Brien","LAD","AA",24,116,354,407,0.265536723,94,7,33,0.621212121,4.288541281751948,0.4261745,0.196551724,0.676258992,3,"sa526558"
2014,"Tom Belza","ARI","AA",24,123,414,478,0.301932367,125,1,55,0.550561797,5.336366242948294,0.47129909,0.257763975,1.542553191,7,"sa526826"
2013,"Edward Salcedo","ATL","AA",21,132,468,518,0.239316239,112,12,52,0.396396396,4.780553312124612,0.46978022,0.157142857,1.092198581,1,"sa539932"
2016,"Sebastian Elizalde","CIN","AA",24,111,408,438,0.296568627,121,5,55,0.295081967,5.008684904475704,0.3697479,0.24,1.046153846,2,"sa544568"
2014,"Willie Argo","TBR","AA",24,120,384,464,0.203125,78,4,48,0.558558558,5.796833888154311,0.40070922,0.175824175,1.027027027,10,"sa546652"
2013,"Robby Price","TBR","AA",25,121,420,491,0.226190476,95,5,39,1.116279069,1.6969983870273653,0.44587629,0.179624664,1.04,10,"sa547109"
2015,"Matt Lipka","ATL","AA",23,119,402,432,0.246268656,99,2,45,0.25,6.160644507565172,0.38904899,0.15015015,1.160305343,4,"sa548175"
2012,"Joe Leonard","ATL","AA",23,124,426,487,0.262910798,112,9,56,0.545454545,4.552871923029492,0.48546512,0.184523809,1.029629629,5,"sa548249"
2015,"Justin O'Conner","TBR","AA",23,107,429,444,0.23076923,99,9,50,0.100775193,6.117333741327359,0.4551495,0.255972696,1.53488372,1,"sa548314"
2014,"David Rohm","ATL","AA",24,114,364,392,0.255494505,93,0,33,0.215053763,4.344682228121888,0.35036496,0.203773584,1.268817204,5,"sa548456"
2017,"David Vidal","MIA","AA",27,107,376,432,0.284574468,107,10,53,0.642857142,2.7165370991691224,0.49679487,0.173202614,1.162393162,4,"sa548470"
2012,"David Vidal","CIN","AA",22,97,335,377,0.229850746,77,11,42,0.311111111,2.7814082994047618,0.5059761,0.180722891,1.081632653,4,"sa548470"
2017,"Hunter Jones","CHW","AA",25,121,410,464,0.221951219,91,7,36,0.418604651,5.451733517590309,0.46808511,0.190625,1.252173913,12,"sa548556"
2013,"Mike Walker","MIL","AA",25,119,368,422,0.222826086,82,12,42,0.453703703,2.7073879377917875,0.47727273,0.147859922,2,3,"sa549126"
2019,"Ryan Casteel","ATL","AA",28,118,411,458,0.262773722,108,21,47,0.3553719,1.76785714,0.48474576,0.139372822,1.041322314,2,"sa549286"
2015,"Viosergy Rosa","MIA","AA",25,122,387,470,0.217054263,84,10,53,0.827956989,1.29765845875,0.4040404,0.236301369,1.084112149,3,"sa549558"
2013,"Nick Shaw","MIL","AA",24,124,450,530,0.253333333,114,2,50,0.887323943,3.736825160886907,0.4173028,0.154255319,1.239436619,2,"sa549641"
2014,"Nick Shaw","MIL","AA",25,113,356,441,0.269662921,96,0,47,0.90140845,3.904119896102987,0.39202658,0.183098591,1.606741573,5,"sa549641"
2014,"Dustin Geiger","CHC","AA",22,124,399,448,0.223057644,89,12,48,0.415094339,2.442834885131509,0.49152542,0.157894736,1.033898305,3,"sa549747"
2015,"D.J. Peterson","SEA","AA",23,93,358,393,0.223463687,80,7,39,0.344444444,4.807930748293442,0.43122677,0.166666666,1.178217821,3,"sa549926"
2017,"Taylor Ard","MIA","AA",27,124,368,413,0.214673913,79,12,36,0.269565217,2.5914742259418206,0.46124031,0.153543307,0.557971014,10,"sa550014"
2015,"Carlos Lopez","MIA","AA",25,123,460,502,0.258695652,119,6,50,0.515151515,3.4328906215728976,0.34663342,0.191815856,1.569105691,0,"sa550060"
2018,"Eric Jagielo","MIA","AA",26,121,399,442,0.197994987,79,11,37,0.239130434,1.9876664414901146,0.51503759,0.178707224,0.830508474,5,"sa550383"
2016,"Eric Jagielo","CIN","AA",24,111,365,420,0.205479452,75,7,26,0.34375,1.3281249962500001,0.46025105,0.214285714,1.460526315,9,"sa550383"
2018,"Kevin Medrano","ARI","AA",28,96,369,405,0.330623306,122,4,54,0.394366197,6.33100892028937,0.34415584,0.191126279,2.338028169,1,"sa577957"
2014,"Daniel Paolini","SEA","AA",24,116,410,476,0.268292682,110,13,58,0.746666666,2.997359903188417,0.57647059,0.185628742,0.789473684,5,"sa577980"
2013,"Cameron Seitzer","TBR","AA",23,139,489,579,0.26789366,131,6,58,0.826530612,2.053574699656597,0.42820513,0.235751295,1.731481481,8,"sa578022"
2014,"Cameron Seitzer","TBR","AA",24,123,450,519,0.242222222,109,14,60,0.602272727,2.5740928309754603,0.44324324,0.194520547,1.01369863,8,"sa578022"
2015,"Cameron Seitzer","TBR","AA",25,103,383,436,0.308093994,118,12,55,0.547619047,2.0948460514526257,0.48026316,0.302721088,1.329545454,3,"sa578022"
2015,"Thomas Coyle","TBR","AA",24,107,354,416,0.228813559,81,6,52,0.518181818,6.139646810869168,0.41532258,0.298319327,1.65079365,1,"sa578983"
2013,"Rubi Silva","CHC","AA",24,126,468,490,0.284188034,133,15,56,0.181818181,6.384781879621697,0.38172043,0.151515151,1.678260869,1,"sa594139"
2016,"Carlos Penalver","CHC","AA",22,118,407,445,0.211302211,86,0,36,0.397260273,2.8704789388077625,0.46355685,0.146706586,1.31707317,2,"sa596953"
2017,"Carlos Penalver","CHC","AA",23,112,382,413,0.253926701,97,3,48,0.268656716,4.146604679601767,0.47368421,0.159744408,1.120967741,5,"sa596953"
2019,"Jeffrey Baez","ARI","AA",25,111,360,397,0.241666666,87,15,49,0.287037037,4.098522443464151,0.50980392,0.176,0.674796747,4,"sa597088"
2015,"Travis Harrison","MIN","AA",22,115,396,479,0.239898989,95,5,64,0.637254901,4.597554462849633,0.5033557,0.250859106,1.18,14,"sa597772"
2016,"Travis Harrison","MIN","AA",23,120,434,509,0.230414746,100,7,62,0.484126984,4.951033637368822,0.48874598,0.229773462,1.183486238,11,"sa597772"
2018,"Tyler Marlette","ATL","AA",25,126,423,474,0.243498817,103,12,58,0.466666666,3.728523325784496,0.34169279,0.200647249,1.546391752,2,"sa597836"
2015,"Patrick Leonard","TBR","AA",22,120,446,514,0.255605381,114,10,72,0.418604651,5.675503885621108,0.47352025,0.25079365,1.43298969,12,"sa597839"
2019,"Patrick Leonard","MIL","AA",26,99,355,403,0.30140845,107,10,54,0.3853211,5.402747991396431,0.47808765,0.17768595,1.211111111,2,"sa597839"
2018,"Daniel Lockhart","ATL","AA",25,119,356,408,0.230337078,82,6,53,0.45,6.660781007112134,0.47126437,0.22265625,0.99,1,"sa598065"
2014,"Sean Jamieson","ARI","AA",25,91,329,374,0.294832826,97,5,57,0.508196721,5.603661107850608,0.42293907,0.193181818,1.476744186,4,"sa598483"
2014,"Jon Griffin","ARI","AA",25,109,354,396,0.220338983,78,15,43,0.281818181,2.287245529726386,0.437751,0.157024793,0.837837837,7,"sa598794"
2017,"John Norwood","MIA","AA",24,135,473,539,0.285412262,135,19,68,0.440298507,3.781824593085176,0.42397661,0.192307692,1.650485436,4,"sa598986"
2018,"John Norwood","MIA","AA",25,123,396,439,0.242424242,96,7,41,0.341666666,4.522155596916844,0.46209386,0.175824175,1.710843373,0,"sa598986"
2017,"Mason Robbins","CHW","AA",24,125,480,505,0.264583333,127,3,49,0.408163265,3.099283000180842,0.33486239,0.168246445,2.280373831,0,"sa599191"
2017,"Zach Houchins","LAA","AA",24,125,474,518,0.251054852,119,14,46,0.451219512,3.8809194971396255,0.48241206,0.196382428,1.059602649,2,"sa599235"
2015,"Danny Hayes","CHW","AA",24,129,431,538,0.24825986,107,7,53,0.899082568,2.459917519320542,0.47094801,0.229559748,0.775362318,3,"sa621374"
2016,"Evan Marzilli","ARI","AA",25,102,342,408,0.230994152,79,1,51,0.577319587,5.9725939510388395,0.31300813,0.173553719,1.197802197,8,"sa621523"
2017,"Alex Yarbrough","MIA","AA",25,111,364,406,0.23076923,84,4,32,0.304761904,5.379152687826224,0.47169811,0.208494208,0.767241379,2,"sa621579"
2018,"Rudy Flores","ARI","AA",27,126,438,516,0.280821917,123,17,60,0.459677419,3.0391346760963263,0.4591195,0.198083067,0.832116788,16,"sa621607"
2015,"Rudy Flores","ARI","AA",24,121,440,490,0.24090909,106,14,54,0.231884057,2.009718605381742,0.4267101,0.140983606,1.046875,13,"sa621607"
2015,"Joey DeMichele","CHW","AA",24,135,488,541,0.245901639,120,2,53,0.336134453,6.255163893995407,0.3994709,0.178082191,1.222222222,4,"sa621612"
2016,"Joey DeMichele","CHW","AA",25,128,468,524,0.232905982,109,11,73,0.365853658,5.650906908389644,0.43502825,0.206997084,1.076335877,3,"sa621612"
2015,"Adam Brett Walker","MIN","AA",23,133,502,560,0.239043824,120,31,75,0.261538461,5.62648129290799,0.54487179,0.189102564,0.846715328,2,"sa621791"
2016,"Javier Betancourt","MIL","AA",21,110,343,383,0.224489795,77,5,23,0.46031746,3.6610832659372825,0.49310345,0.165467625,1.252427184,2,"sa655912"
2017,"Yasiel Balaguert","CHC","AA",24,129,477,518,0.255765199,122,15,51,0.339805825,1.2925444656840233,0.45118734,0.176470588,1.067114093,2,"sa656575"
2018,"Yasiel Balaguert","CHC","AA",25,121,450,485,0.231111111,104,8,40,0.329268292,2.4337499673232914,0.46949602,0.178861788,1.227941176,1,"sa656575"
2019,"Roberto Caro","CHC","AA",25,116,376,446,0.239361702,90,2,57,0.606060606,6.902204847628538,0.40989399,0.188405797,1.24,3,"sa657285"
2019,"Jhoan Urena","LAA","AA",24,127,468,522,0.26068376,122,9,53,0.378571428,3.1949600346494993,0.44817073,0.221538461,1.663157894,1,"sa657511"
2017,"Keon Barnum","CHW","AA",24,96,333,374,0.21021021,70,16,37,0.288,1.995726375516248,0.39622642,0.209523809,0.844444444,1,"sa657864"
2016,"Courtney Hawkins","CHW","AA",22,106,418,455,0.203349282,85,12,35,0.204379562,1.50783822867837,0.47750865,0.231316725,0.878260869,3,"sa657904"
2017,"Clint Coulter","MIL","AA",23,116,385,437,0.233766233,90,14,46,0.372340425,2.5954356663644,0.47619048,0.143356643,1.058823529,14,"sa657922"
2017,"Nick Basto","CHW","AA",23,129,477,531,0.247379454,118,14,38,0.330827067,1.2118554565083546,0.42857143,0.228070175,0.619631901,3,"sa657998"
2017,"Angel Ortega","MIL","AA",23,129,471,503,0.248407643,117,9,48,0.261363636,4.193279101015138,0.49100257,0.139410187,2.34375,3,"sa658030"
2018,"Luis Valenzuela","ATL","AA",24,114,369,386,0.281842818,104,2,42,0.196969696,4.76492394292298,0.41368078,0.210702341,1.484210526,1,"sa658081"
2017,"Connor Lien","ATL","AA",23,119,374,411,0.187165775,70,10,41,0.15,6.687058125534263,0.46296296,0.169014084,1.058139534,9,"sa658195"
2015,"Bijan Rademacher","CHC","AA",24,113,357,433,0.260504201,93,4,56,1.116666666,5.090276495569041,0.48026316,0.218430034,1.18095238,2,"sa658233"
2016,"D.J. Hicks","MIN","AA",26,111,420,477,0.264285714,111,6,47,0.47706422,2.3483622553858594,0.38535032,0.237942122,1.443298969,3,"sa658310"
2015,"Matt Juengel","MIA","AA",25,123,437,474,0.244851258,107,17,54,0.454545454,4.352343687796138,0.5212766,0.18766756,0.942307692,2,"sa658579"
2018,"Matt Rose","CHW","AA",23,115,426,467,0.183098591,78,16,42,0.239726027,1.1931148712500002,0.45614035,0.160714285,0.666666666,1,"sa658586"
2019,"C.J. Hinojosa","MIL","AA",24,120,415,460,0.279518072,116,8,51,0.639344262,2.617780426448269,0.36111111,0.156695156,1.276923076,0,"sa658616"
2017,"Ian Rice","CHC","AA",23,119,331,394,0.22960725,76,17,40,0.666666666,1.678246212051499,0.47717842,0.129166666,0.713114754,3,"sa658968"
2016,"Jacob Schrader","ATL","AA",25,104,341,375,0.231671554,79,12,38,0.24778761,2.700329819428938,0.41810345,0.197368421,1.127906976,3,"sa707778"
2017,"Dustin DeMuth","MIL","AA",25,116,377,433,0.24403183,92,9,40,0.365217391,3.7501402003232833,0.41444867,0.22868217,2.061538461,13,"sa709557"
2019,"Ray-Patrick Didder","ATL","AA",24,114,340,407,0.202941176,69,4,45,0.425,6.151701074422663,0.50900901,0.138248847,1.174418604,15,"sa736824"
2018,"Luis Gonzalez","CIN","AA",23,109,391,413,0.242966751,95,3,46,0.239436619,4.014024266617028,0.40993789,0.17363344,1.274336283,2,"sa736875"
2019,"Ibandel Isabel","CIN","AA",24,91,334,368,0.24251497,81,26,52,0.16993464,2.5240299775,0.5136612,0.255555555,1.27118644,6,"sa737017"
2018,"Riley Unroe","LAA","AA",22,106,345,402,0.226086956,78,4,45,0.541666666,4.645231483899947,0.42857143,0.181069958,1.618421052,2,"sa737614"
2018,"Thomas Milone","TBR","AA",23,106,365,399,0.25479452,93,4,48,0.245098039,6.445709153537331,0.40151515,0.214007782,1.525,6,"sa737640"
2017,"Charcer Burks","CHC","AA",22,121,456,535,0.269736842,123,10,67,0.644859813,4.812820387458787,0.3559322,0.222857142,0.689440993,6,"sa737838"
2018,"Charcer Burks","CHC","AA",23,125,437,513,0.228832951,100,6,68,0.472440944,6.301049597795721,0.34069401,0.174193548,0.841726618,8,"sa737838"
2019,"Charcer Burks","CHC","AA",24,119,384,450,0.236979166,91,2,55,0.480392156,6.764621624559032,0.35958904,0.206293706,0.719696969,7,"sa737838"
2016,"Trey Michalczewski","CHW","AA",21,134,487,557,0.225872689,110,11,62,0.366013071,5.049253207486956,0.47492625,0.228658536,1.144067796,8,"sa737859"
2017,"Trey Michalczewski","CHW","AA",22,106,368,419,0.233695652,86,9,40,0.312,5.001032564244104,0.44,0.211382113,0.94,5,"sa737859"
2018,"Trey Michalczewski","CHW","AA",23,126,451,503,0.252771618,114,6,46,0.20610687,4.939308351867018,0.48961424,0.188449848,0.88028169,10,"sa737859"
2017,"Ryan Walker","MIN","AA",25,108,376,436,0.234042553,88,3,48,0.6,6.376043708170362,0.48310811,0.217543859,1.534090909,4,"sa738172"
2017,"Michael Russell","TBR","AA",24,106,386,431,0.246113989,95,6,56,0.329411764,6.7856494242122505,0.4775641,0.22368421,1.226415094,7,"sa827159"
2017,"T.J. White","MIN","AA",25,96,366,416,0.275956284,101,14,44,0.452380952,3.5225440839608164,0.47887324,0.225,0.808333333,10,"sa827369"
2019,"Alejandro Salazar","ATL","AA",22,120,408,431,0.203431372,83,2,28,0.133928571,4.5165557580847775,0.31772575,0.237931034,1.907894736,4,"sa827937"
2018,"Jake Gatewood","MIL","AA",22,94,352,388,0.244318181,86,19,45,0.245614035,3.4371242576294216,0.4057377,0.208333333,0.9,3,"sa828685"
2019,"Jake Gatewood","MIL","AA",23,94,353,385,0.186968838,66,13,49,0.185714285,5.0102368472159196,0.41935484,0.130841121,0.9375,2,"sa828685"
2019,"Justin Twine","MIA","AA",23,105,359,392,0.239554317,86,1,34,0.258064516,4.8011309748751,0.49442379,0.174242424,1.344086021,6,"sa828686"
2019,"Ti'Quan Forbes","CHW","AA",22,116,392,449,0.242346938,95,3,42,0.424528301,3.950780764521668,0.39236111,0.205673758,1.986666666,9,"sa828696"
2018,"Brian Schales","MIA","AA",22,127,422,490,0.258293838,109,10,52,0.527777777,3.586456872492562,0.42138365,0.169871794,1.213675213,7,"sa828808"
2019,"Gavin LaValley","CIN","AA",24,119,394,449,0.253807106,100,10,58,0.423423423,3.5342168280378203,0.42307692,0.187279151,0.811023622,5,"sa828878"
2018,"Gavin LaValley","CIN","AA",23,120,393,446,0.208651399,82,13,43,0.363636363,2.2342181780693506,0.44244604,0.216911764,0.901785714,4,"sa828878"
2017,"Keith Curcio","ATL","AA",24,120,401,455,0.219451371,88,4,44,0.641791044,5.702860290811799,0.4340176,0.169139465,0.891891891,1,"sa829045"
2016,"Chesny Young","CHC","AA",23,126,491,553,0.303462321,149,4,60,0.890625,3.9103415541785833,0.36976744,0.242924528,1.720338983,2,"sa829085"
2017,"Cade Gotta","TBR","AA",25,94,341,390,0.281524926,96,5,47,0.707692307,6.013160625450222,0.4858156,0.211678832,1.602409638,0,"sa829411"
2017,"Grant Kay","TBR","AA",24,110,417,472,0.261390887,109,7,62,0.5,6.438027829699639,0.39701493,0.212962962,0.9921875,6,"sa829446"
2017,"Jared James","ATL","AA",23,113,340,383,0.279411764,95,5,39,0.540983606,3.9775120981778898,0.45936396,0.204301075,1.265306122,7,"sa829527"
2017,"Blake Allemand","MIL","AA",24,97,336,370,0.25595238,86,6,42,0.40625,3.5963011926751807,0.51971326,0.236162361,0.952830188,3,"sa857217"
2018,"Zander Wiel","MIN","AA",25,101,386,435,0.310880829,120,7,53,0.487804878,4.344606828470832,0.44625407,0.234323432,1.09009009,6,"sa857249"
2018,"Zach Gibbons","LAA","AA",24,108,395,440,0.260759493,103,4,61,0.711864406,5.042706917463589,0.40882353,0.235474006,1.427184466,0,"sa857717"
2018,"Brennon Lund","LAA","AA",23,100,401,453,0.264339152,106,8,63,0.421568627,7.479343192494021,0.40789474,0.236486486,1.306122448,6,"sa857730"
2019,"Brendon Sanger","LAA","AA",25,107,355,413,0.202816901,72,12,38,0.388429752,3.8192794840785904,0.51898734,0.17094017,0.658119658,9,"sa858055"
2019,"Connor Justus","LAA","AA",24,115,347,400,0.18443804,64,2,40,0.419354838,3.891230679899099,0.42023346,0.191235059,0.8125,11,"sa873634"
2019,"Brantley Bell","CIN","AA",24,115,358,398,0.243016759,87,6,42,0.476190476,3.8960474183820653,0.42809365,0.18245614,1.080357142,7,"sa875352"
2018,"Dalton Kelly","TBR","AA",23,121,417,493,0.227817745,95,5,72,0.637254901,6.728615454152335,0.39432177,0.233974358,1.39,8,"sa876363"
2018,"Eddy Martinez","CHC","AA",23,119,411,448,0.221411192,91,12,42,0.34065934,4.497351259604564,0.51384615,0.161904761,0.639751552,1,"sa914203"
2018,"Tyler Neslony","ATL","AA",24,125,451,491,0.243902439,110,4,49,0.324074074,4.518977742176462,0.4351585,0.227138643,1.220338983,1,"sa918131"
2019,"Alfredo Rodriguez","CIN","AA",25,104,409,436,0.286063569,117,1,50,0.354838709,4.688418729534082,0.38285714,0.244186046,1.736842105,2,"sa922180"
